,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2015-12-30,33.79449844360352,34.273724,-0.019127241612891477,0.014180567274615221,1,-0.0,1.0,0.0005,-0.0005,1.2284664506814549,1.1275962001660913
2015-12-31,32.82199954986572,33.685192,-0.028776840566541062,0.02629920693823499,1,-0.028776840566541062,0.0,0.0,-0.028776840566541062,1.19311506748885,1.095147544090474
2016-01-01,31.84950065612793,33.279705,-0.029629483488971986,0.044905080519820235,1,-0.029629483488971986,0.0,0.0,-0.029629483488971986,1.1577636842962453,1.0626988880148571
2016-01-04,31.68950080871582,32.39122,-0.005023621850138049,0.02214358907997117,1,-0.005023621850138049,0.0,0.0,-0.005023621850138049,1.1519475173545184,1.0573602906609083
2016-01-05,31.63249969482422,31.944664,-0.001798738144714651,0.009868467862237964,0,-0.001798738144714651,1.0,0.0005,-0.002298738144714651,1.1498754654143435,1.0549296962280597
2016-01-06,30.39699935913086,31.562803,-0.03905794191457823,0.03835259841039427,1,-0.0,1.0,0.0005,-0.0005,1.1049636962771914,1.0544022313799457
2016-01-07,30.352500915527344,30.510029,-0.0014639090877944794,0.005189948730168665,0,-0.0014639090877944794,1.0,0.0005,-0.0019639090877944794,1.1033461298805283,1.052331481255548
2016-01-08,30.886999130249023,30.701706,0.017609692730401916,-0.005999067661136753,0,0.0,0.0,0.0,0.0,1.1227757162030025,1.052331481255548
2016-01-11,30.894500732421875,30.795252,0.0002428724830541018,-0.0032125097915643884,0,0.0,0.0,0.0,0.0,1.1230484075291096,1.052331481255548
2016-01-12,29.090499877929688,30.67288,-0.05839229674292812,0.05439508779291625,1,-0.0,1.0,0.0005,-0.0005,1.057471031659997,1.0518053155149203
2016-01-13,29.649999618530277,29.707903,0.019233074128955474,0.0019528934414802038,0,0.019233074128955474,1.0,0.0005,0.018733074128955474,1.0778094504011366,1.0715088624596907
2016-01-14,28.50900077819824,28.87679,-0.038482254806470606,0.012900778869128209,1,-0.0,1.0,0.0005,-0.0005,1.036332912497978,1.0709731080284608
2016-01-15,28.616500854492188,28.673212,0.0037707416380639014,0.0019817655969811415,0,0.0037707416380639014,1.0,0.0005,0.0032707416380639014,1.0402406561620303,1.0744759843661362
2016-01-18,28.724000930786133,28.819527,0.003756576558418434,0.0033256419190115256,0,0.0,0.0,0.0,0.0,1.0441483998260823,1.0744759843661362
2016-01-19,28.588499069213867,28.641071,-0.004717374222998116,0.001838930062013101,0,-0.0,0.0,0.0,-0.0,1.039222761079758,1.0744759843661362
2016-01-20,28.750999450683597,28.345978,0.005684117276542278,-0.01408722045211692,0,0.0,0.0,0.0,0.0,1.0451298251301875,1.0744759843661362
2016-01-21,29.819000244140625,29.016737,0.03714656234086622,-0.02690443184946613,0,0.0,0.0,0.0,0.0,1.0839528053336847,1.0744759843661362
2016-01-22,29.826499938964844,29.869558,0.00025150725251732453,0.0014436288358960756,0,0.0,0.0,0.0,0.0,1.0842254273256127,1.0744759843661362
