,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2016-01-28,48.23739242553711,45.99731,0.058202221371058016,-0.04643869982332347,0,0.0,0.0,0.0,0.0,1.1800283968825953,1.2118556640691456
2016-01-29,47.90464782714844,47.678284,-0.006898063548984812,-0.0047253063326749434,0,-0.0,0.0,0.0,-0.0,1.1718884860112926,1.2118556640691456
2016-02-01,46.40735626220703,47.96737,-0.03125566375822231,0.03361563646436906,1,-0.0,1.0,0.0005,-0.0005,1.1352603335303915,1.211249736237111
2016-02-02,45.67184066772461,46.31203,-0.015849116470386115,0.01401717371474648,1,-0.015849116470386115,0.0,0.0,-0.015849116470386115,1.117267460280059,1.1920524980927647
2016-02-03,45.53173828125,45.828377,-0.003067587914704184,0.0065149827343992965,0,-0.003067587914704184,1.0,0.0005,-0.003567587914704184,1.1138401441214116,1.187799746006876
2016-02-04,43.92061996459961,45.635742,-0.03538451149610189,0.039050501206103046,1,-0.0,1.0,0.0005,-0.0005,1.0744274547369277,1.1872058461338728
2016-02-05,43.263919830322266,43.443363,-0.01495197779099311,0.004147644505601039,0,-0.01495197779099311,1.0,0.0005,-0.01545197779099311,1.058362639295668,1.168861167766075
2016-02-08,43.15008163452149,44.241993,-0.0026312501559553336,0.02530496524123367,1,-0.0,1.0,0.0005,-0.0005,1.055577822435964,1.168276737182192
2016-02-09,43.52660369873047,44.404068,0.008725871422401887,0.020159263987306837,1,0.008725871422401887,0.0,0.0,0.008725871422401887,1.0647886587908792,1.1784709697766271
2016-02-10,43.50908279418945,44.625576,-0.0004025332337502796,0.0256611528764923,1,-0.0004025332337502796,0.0,0.0,-0.0004025332337502796,1.0643600459687956,1.1779965960462822
2016-02-11,44.21833419799805,44.625576,0.016301226278741865,0.009209795635121417,0,0.016301226278741865,1.0,0.0005,0.015801226278741864,1.081710419920185,1.1966103868159972
2016-02-12,44.63723373413086,44.47134,0.009473435481696102,-0.003716483769482633,0,0.0,0.0,0.0,0.0,1.0919579337931773,1.1966103868159972
2016-02-15,45.05613327026367,44.595177,0.009384531725865175,-0.010230717552288316,0,0.0,0.0,0.0,0.0,1.1022054476661696,1.1966103868159972
2016-02-16,46.22905731201172,45.70903,0.026032505601677025,-0.011248924180623782,0,0.0,0.0,0.0,0.0,1.1308986171567381,1.1966103868159972
2016-02-17,46.02621841430664,46.084743,-0.004387692708853419,0.0012715597210790405,0,-0.0,0.0,0.0,-0.0,1.125936581539787,1.1966103868159972
2016-02-18,45.69991683959961,46.312305,-0.007089471739125219,0.013400212805402757,1,-0.0,1.0,0.0005,-0.0005,1.1179542859649134,1.1960120816225892
2016-02-19,46.4318962097168,45.872894,0.016017083197029214,-0.01203917927630187,0,0.016017083197029214,1.0,0.0005,0.015517083197029213,1.1358606527736888,1.214570700597779
2016-02-22,45.13550567626953,46.338665,-0.027920258255056396,0.02665660468955296,1,-0.0,1.0,0.0005,-0.0005,1.1041471300064905,1.2139634152474803
2016-02-23,45.29426193237305,45.927414,0.0035173253013309758,0.013978636168130373,1,0.0035173253013309758,0.0,0.0,0.0035173253013309758,1.1080307746432543,1.2182333194828203
2016-02-24,45.94684982299805,45.759434,0.014407738702075568,-0.004078975542004357,0,0.014407738702075568,1.0,0.0005,0.013907738702075567,1.1239949925181727,1.2351761901683496
2016-02-25,45.24134826660156,45.96984,-0.015354731806735411,0.016102365750098567,1,-0.0,1.0,0.0005,-0.0005,1.1067363508559427,1.2345586020732655
2016-02-26,44.87093734741211,45.859615,-0.00818744209404787,0.022033816027973975,1,-0.00818744209404787,0.0,0.0,-0.00818744209404787,1.0976750110699318,1.224450725007082
