,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2021-05-14,192.27667236328125,196.15869,-0.02189098294684022,0.02018975570595579,1,-0.0,1.0,0.0005,-0.0005,13.378560801118216,7.045627222856007
2021-05-17,192.6233367919922,192.51451,0.0018029458511532592,-0.0005649662465938246,0,0.0018029458511532592,1.0,0.0005,0.0013029458511532592,13.402681621808993,7.0548072936148
2021-05-18,187.82000732421875,193.38342,-0.02493638386588848,0.029620995157028547,1,-0.0,1.0,0.0005,-0.0005,13.068467208055274,7.051279889967994
2021-05-19,195.5933380126953,190.43285,0.04138712802336375,-0.02638378175755876,0,0.04138712802336375,1.0,0.0005,0.04088712802336375,13.60933353346419,7.339586473557685
2021-05-20,193.6266632080078,195.75124,-0.010054917128925145,0.010972521649169153,1,-0.0,1.0,0.0005,-0.0005,13.472492812605305,7.335916680320906
2021-05-21,202.14666748046875,195.78265,0.0440022264046771,-0.0314821597169782,0,0.0440022264046771,1.0,0.0005,0.0435022264046771,14.065312491580949,7.655045388634074
2021-05-24,201.56333923339844,200.5895,-0.002885668382965889,-0.004831466075381984,0,-0.0,0.0,0.0,-0.0,14.024724664027458,7.655045388634074
2021-05-25,206.3766632080078,202.75177,0.023879957500782645,-0.0175644529382812,0,0.0,0.0,0.0,0.0,14.359634492964611,7.655045388634074
2021-05-26,210.2833404541016,204.98318,0.018929840154243704,-0.025204829009292478,0,0.0,0.0,0.0,0.0,14.631460078589795,7.655045388634074
2021-05-27,208.4066619873047,210.21915,-0.008924522802159496,0.00869686565644119,0,-0.0,0.0,0.0,-0.0,14.500881279489533,7.655045388634074
2021-05-28,208.18666076660156,210.51993,-0.001055634299812036,0.011207573066027956,1,-0.0,1.0,0.0005,-0.0005,14.485573651833402,7.651217865939757
2021-05-31,207.96665954589844,210.38324,-0.0010567498411906406,0.01162003662256243,1,-0.0010567498411906406,0.0,0.0,-0.0010567498411906406,14.470266024177272,7.64313244267501
2021-06-01,201.7066650390625,210.38324,-0.030100952337768105,0.043015805676777936,1,-0.030100952337768105,0.0,0.0,-0.030100952337768105,14.034697236268688,7.4130668773068
2021-06-02,190.94667053222656,199.8365,-0.05334476431283097,0.04655661980483912,1,-0.05334476431283097,0.0,0.0,-0.05334476431283097,13.286019619997994,7.0176185719016155
2021-06-03,199.68333435058597,195.5954,0.045754470575515516,-0.02047209605479637,0,0.045754470575515516,1.0,0.0005,0.045254470575515515,13.893914413766915,7.335197185073929
2021-06-04,201.7100067138672,199.96631,0.010149431698305733,-0.008644579158587235,0,0.0,0.0,0.0,0.0,14.034929749131548,7.335197185073929
2021-06-07,201.19667053222656,203.1355,-0.002544921741878703,0.009636479120254065,0,-0.0,0.0,0.0,-0.0,13.999211951267243,7.335197185073929
2021-06-08,199.5933380126953,200.03882,-0.007968981371759054,0.0022319399590949893,0,-0.0,0.0,0.0,-0.0,13.887652492008288,7.335197185073929
2021-06-09,203.3733367919922,199.5645,0.018938501740255687,-0.01872830505072862,0,0.0,0.0,0.0,0.0,14.150663822896252,7.335197185073929
2021-06-10,203.29666137695312,205.45395,-0.0003770180312155924,0.010611524965755353,1,-0.0,1.0,0.0005,-0.0005,14.14532876748135,7.331529586481392
2021-06-11,205.89666748046875,205.34364,0.012789221849023313,-0.002685931242887392,0,0.012789221849023313,1.0,0.0005,0.012289221849023313,14.32623651521604,7.421628380062341
2021-06-14,199.7866668701172,205.85814,-0.029675082579620482,0.030389776570604984,1,-0.0,1.0,0.0005,-0.0005,13.90110426357183,7.41791756587231
2021-06-15,201.6233367919922,200.66872,0.009193155632698069,-0.00473467197060117,0,0.009193155632698069,1.0,0.0005,0.008693155632698069,14.028899278533208,7.4824026777429635
2021-06-16,205.5333404541016,203.78444,0.019392614586788648,-0.00850908842002732,0,0.0,0.0,0.0,0.0,14.30095631531868,7.4824026777429635
2021-06-17,207.7700042724609,206.55597,0.010882243306208572,-0.0058431679704237975,0,0.0,0.0,0.0,0.0,14.456582801453438,7.4824026777429635
2021-06-18,206.94332885742188,210.04066,-0.003978800587379094,0.014967072543631811,1,-0.0,1.0,0.0005,-0.0005,14.39906294131152,7.478661476404093
2021-06-21,207.90333557128903,206.84561,0.004638983624973836,-0.005087575897312724,0,0.004638983624973836,1.0,0.0005,0.004138983624973835,14.465859958511231,7.509615533791653
2021-06-22,218.85667419433597,210.38199,0.052684766182075515,-0.03872253702174127,0,0.0,0.0,0.0,0.0,15.227990408048043,7.509615533791653
2021-06-23,226.60667419433597,220.58209,0.035411302984154513,-0.0265860744419782,0,0.0,0.0,0.0,0.0,15.767233390227231,7.509615533791653
2021-06-24,223.9566650390625,229.42236,-0.011694312026312326,0.02440515999483281,1,-0.0,1.0,0.0005,-0.0005,15.582846443170224,7.505860726024757
2021-06-25,229.5733337402344,227.243,0.025079265670402195,-0.010150732606648916,0,0.025079265670402195,1.0,0.0005,0.024579265670402195,15.973652789019573,7.690349270894758
2021-06-28,226.9199981689453,229.1929,-0.011557681931349095,0.010016320556686248,1,-0.0,1.0,0.0005,-0.0005,15.789034390802277,7.686504096259311
2021-06-29,226.5666656494141,223.84584,-0.0015570796861551495,-0.012008938682633452,0,-0.0015570796861551495,1.0,0.0005,-0.0020570796861551495,15.764449606088354,7.670692344825348
2021-06-30,225.97332763671875,226.21774,-0.0026188230779432553,0.0010816112050005037,0,-0.0,0.0,0.0,-0.0,15.723165301648857,7.670692344825348
2021-07-01,226.3000030517578,223.78996,0.0014456370513082906,-0.011091649356403435,0,0.0,0.0,0.0,0.0,15.745895291972765,7.670692344825348
2021-07-02,223.0800018310547,228.79373,-0.014228904892973682,0.025612918287160585,1,-0.0,1.0,0.0005,-0.0005,15.521848445408562,7.666856998652936
2021-07-05,219.8600006103516,221.17865,-0.014434289018617208,0.005997677105119018,0,-0.014434289018617208,1.0,0.0005,-0.014934289018617208,15.29780159884436,7.552357940370644
